id,category,value
525005,A,1.0
525006,B,1.0
525007,C,1.0
525008,D,1.0
525009,E,1.0
525010,A,1.0
525011,B,1.0
525012,C,1.0
525013,D,1.0
525014,E,1.0
525015,A,1.0
525016,B,1.0
525017,C,1.0
525018,D,1.0
525019,E,1.0
525020,A,1.0
525021,B,1.0
525022,C,1.0
525023,D,1.0
525024,E,1.0
525025,A,1.0
525026,B,1.0
525027,C,1.0
525028,D,1.0
525029,E,1.0
525030,A,1.0
525031,B,1.0
525032,C,1.0
525033,D,1.0
525034,E,1.0
525035,A,1.0
525036,B,1.0
525037,C,1.0
525038,D,1.0
525039,E,1.0
525040,A,1.0
525041,B,1.0
525042,C,1.0
525043,D,1.0
525044,E,1.0
525045,A,1.0
525046,B,1.0
525047,C,1.0
525048,D,1.0
525049,E,1.0
525050,A,1.0
525051,B,1.0
525052,C,1.0
525053,D,1.0
525054,E,1.0
525055,A,1.0
525056,B,1.0
525057,C,1.0
525058,D,1.0
525059,E,1.0
525060,A,1.0
525061,B,1.0
525062,C,1.0
525063,D,1.0
525064,E,1.0
525065,A,1.0
525066,B,1.0
525067,C,1.0
525068,D,1.0
525069,E,1.0
525070,A,1.0
525071,B,1.0
525072,C,1.0
525073,D,1.0
525074,E,1.0
525075,A,1.0
525076,B,1.0
525077,C,1.0
525078,D,1.0
525079,E,1.0
525080,A,1.0
525081,B,1.0
525082,C,1.0
525083,D,1.0
525084,E,1.0
525085,A,1.0
525086,B,1.0
525087,C,1.0
525088,D,1.0
525089,E,1.0
525090,A,1.0
525091,B,1.0
525092,C,1.0
525093,D,1.0
525094,E,1.0
525095,A,1.0
525096,B,1.0
525097,C,1.0
525098,D,1.0
525099,E,1.0
525100,A,1.0
525101,B,1.0
525102,C,1.0
525103,D,1.0
525104,E,1.0
525105,A,1.0
525106,B,1.0
525107,C,1.0
525108,D,1.0
525109,E,1.0
525110,A,1.0
525111,B,1.0
525112,C,1.0
525113,D,1.0
525114,E,1.0
525115,A,1.0
525116,B,1.0
525117,C,1.0
525118,D,1.0
525119,E,1.0
525120,A,1.0
525121,B,1.0
525122,C,1.0
525123,D,1.0
525124,E,1.0
525125,A,1.0
525126,B,1.0
525127,C,1.0
525128,D,1.0
525129,E,1.0
525130,A,1.0
525131,B,1.0
525132,C,1.0
525133,D,1.0
525134,E,1.0
525135,A,1.0
525136,B,1.0
525137,C,1.0
525138,D,1.0
525139,E,1.0
525140,A,1.0
525141,B,1.0
525142,C,1.0
525143,D,1.0
525144,E,1.0
525145,A,1.0
525146,B,1.0
525147,C,1.0
525148,D,1.0
525149,E,1.0
525150,A,1.0
525151,B,1.0
525152,C,1.0
525153,D,1.0
525154,E,1.0
525155,A,1.0
525156,B,1.0
525157,C,1.0
525158,D,1.0
525159,E,1.0
525160,A,1.0
525161,B,1.0
525162,C,1.0
525163,D,1.0
525164,E,1.0
525165,A,1.0
525166,B,1.0
525167,C,1.0
525168,D,1.0
525169,E,1.0
525170,A,1.0
525171,B,1.0
525172,C,1.0
525173,D,1.0
525174,E,1.0
525175,A,1.0
525176,B,1.0
525177,C,1.0
525178,D,1.0
525179,E,1.0
525180,A,1.0
525181,B,1.0
525182,C,1.0
525183,D,1.0
525184,E,1.0
525185,A,1.0
525186,B,1.0
525187,C,1.0
525188,D,1.0
525189,E,1.0
525190,A,1.0
525191,B,1.0
525192,C,1.0
525193,D,1.0
525194,E,1.0
525195,A,1.0
525196,B,1.0
525197,C,1.0
525198,D,1.0
525199,E,1.0
525200,A,1.0
525201,B,1.0
525202,C,1.0
525203,D,1.0
525204,E,1.0
525205,A,1.0
525206,B,1.0
525207,C,1.0
525208,D,1.0
525209,E,1.0
525210,A,1.0
525211,B,1.0
525212,C,1.0
525213,D,1.0
525214,E,1.0
525215,A,1.0
525216,B,1.0
525217,C,1.0
525218,D,1.0
525219,E,1.0
525220,A,1.0
525221,B,1.0
525222,C,1.0
525223,D,1.0
525224,E,1.0
525225,A,1.0
525226,B,1.0
525227,C,1.0
525228,D,1.0
525229,E,1.0
525230,A,1.0
525231,B,1.0
525232,C,1.0
525233,D,1.0
525234,E,1.0
525235,A,1.0
525236,B,1.0
525237,C,1.0
525238,D,1.0
525239,E,1.0
525240,A,1.0
525241,B,1.0
525242,C,1.0
525243,D,1.0
525244,E,1.0
525245,A,1.0
525246,B,1.0
525247,C,1.0
525248,D,1.0
525249,E,1.0
525250,A,1.0
525251,B,1.0
525252,C,1.0
525253,D,1.0
525254,E,1.0
525255,A,1.0
525256,B,1.0
525257,C,1.0
525258,D,1.0
525259,E,1.0
525260,A,1.0
525261,B,1.0
525262,C,1.0
525263,D,1.0
525264,E,1.0
525265,A,1.0
525266,B,1.0
525267,C,1.0
525268,D,1.0
525269,E,1.0
525270,A,1.0
525271,B,1.0
525272,C,1.0
525273,D,1.0
525274,E,1.0
525275,A,1.0
525276,B,1.0
525277,C,1.0
525278,D,1.0
525279,E,1.0
525280,A,1.0
525281,B,1.0
525282,C,1.0
525283,D,1.0
525284,E,1.0
525285,A,1.0
525286,B,1.0
525287,C,1.0
525288,D,1.0
525289,E,1.0
525290,A,1.0
525291,B,1.0
525292,C,1.0
525293,D,1.0
525294,E,1.0
525295,A,1.0
525296,B,1.0
525297,C,1.0
525298,D,1.0
525299,E,1.0
525300,A,1.0
525301,B,1.0
525302,C,1.0
525303,D,1.0
525304,E,1.0
525305,A,1.0
525306,B,1.0
525307,C,1.0
525308,D,1.0
525309,E,1.0
525310,A,1.0
525311,B,1.0
525312,C,1.0
525313,D,1.0
525314,E,1.0
525315,A,1.0
525316,B,1.0
525317,C,1.0
525318,D,1.0
525319,E,1.0
525320,A,1.0
525321,B,1.0
525322,C,1.0
525323,D,1.0
525324,E,1.0
525325,A,1.0
525326,B,1.0
525327,C,1.0
525328,D,1.0
525329,E,1.0
525330,A,1.0
525331,B,1.0
525332,C,1.0
525333,D,1.0
525334,E,1.0
525335,A,1.0
525336,B,1.0
525337,C,1.0
525338,D,1.0
525339,E,1.0
525340,A,1.0
525341,B,1.0
525342,C,1.0
525343,D,1.0
525344,E,1.0
525345,A,1.0
525346,B,1.0
525347,C,1.0
525348,D,1.0
525349,E,1.0
525350,A,1.0
525351,B,1.0
525352,C,1.0
525353,D,1.0
525354,E,1.0
525355,A,1.0
525356,B,1.0
525357,C,1.0
525358,D,1.0
525359,E,1.0
525360,A,1.0
525361,B,1.0
525362,C,1.0
525363,D,1.0
525364,E,1.0
525365,A,1.0
525366,B,1.0
525367,C,1.0
525368,D,1.0
525369,E,1.0
525370,A,1.0
525371,B,1.0
525372,C,1.0
525373,D,1.0
525374,E,1.0
525375,A,1.0
525376,B,1.0
525377,C,1.0
525378,D,1.0
525379,E,1.0
525380,A,1.0
525381,B,1.0
525382,C,1.0
525383,D,1.0
525384,E,1.0
525385,A,1.0
525386,B,1.0
525387,C,1.0
525388,D,1.0
525389,E,1.0
525390,A,1.0
525391,B,1.0
525392,C,1.0
525393,D,1.0
525394,E,1.0
525395,A,1.0
525396,B,1.0
525397,C,1.0
525398,D,1.0
525399,E,1.0
525400,A,1.0
525401,B,1.0
525402,C,1.0
525403,D,1.0
525404,E,1.0
525405,A,1.0
525406,B,1.0
525407,C,1.0
525408,D,1.0
525409,E,1.0
525410,A,1.0
525411,B,1.0
525412,C,1.0
525413,D,1.0
525414,E,1.0
525415,A,1.0
525416,B,1.0
525417,C,1.0
525418,D,1.0
525419,E,1.0
525420,A,1.0
525421,B,1.0
525422,C,1.0
525423,D,1.0
525424,E,1.0
525425,A,1.0
525426,B,1.0
525427,C,1.0
525428,D,1.0
525429,E,1.0
525430,A,1.0
525431,B,1.0
525432,C,1.0
525433,D,1.0
525434,E,1.0
525435,A,1.0
525436,B,1.0
525437,C,1.0
525438,D,1.0
525439,E,1.0
525440,A,1.0
525441,B,1.0
525442,C,1.0
525443,D,1.0
525444,E,1.0
525445,A,1.0
525446,B,1.0
525447,C,1.0
525448,D,1.0
525449,E,1.0
525450,A,1.0
525451,B,1.0
525452,C,1.0
525453,D,1.0
525454,E,1.0
525455,A,1.0
525456,B,1.0
525457,C,1.0
525458,D,1.0
525459,E,1.0
525460,A,1.0
525461,B,1.0
525462,C,1.0
525463,D,1.0
525464,E,1.0
525465,A,1.0
525466,B,1.0
525467,C,1.0
525468,D,1.0
525469,E,1.0
525470,A,1.0
525471,B,1.0
525472,C,1.0
525473,D,1.0
525474,E,1.0
525475,A,1.0
525476,B,1.0
525477,C,1.0
525478,D,1.0
525479,E,1.0
525480,A,1.0
525481,B,1.0
525482,C,1.0
525483,D,1.0
525484,E,1.0
525485,A,1.0
525486,B,1.0
525487,C,1.0
525488,D,1.0
525489,E,1.0
525490,A,1.0
525491,B,1.0
525492,C,1.0
525493,D,1.0
525494,E,1.0
525495,A,1.0
525496,B,1.0
525497,C,1.0
525498,D,1.0
525499,E,1.0
525500,A,1.0
525501,B,1.0
525502,C,1.0
525503,D,1.0
525504,E,1.0
525505,A,1.0
525506,B,1.0
525507,C,1.0
525508,D,1.0
525509,E,1.0
525510,A,1.0
525511,B,1.0
525512,C,1.0
525513,D,1.0
525514,E,1.0
525515,A,1.0
525516,B,1.0
525517,C,1.0
525518,D,1.0
525519,E,1.0
525520,A,1.0
525521,B,1.0
525522,C,1.0
525523,D,1.0
525524,E,1.0
525525,A,1.0
525526,B,1.0
525527,C,1.0
525528,D,1.0
525529,E,1.0
525530,A,1.0
525531,B,1.0
525532,C,1.0
525533,D,1.0
525534,E,1.0
525535,A,1.0
525536,B,1.0
525537,C,1.0
525538,D,1.0
525539,E,1.0
525540,A,1.0
525541,B,1.0
525542,C,1.0
525543,D,1.0
525544,E,1.0
525545,A,1.0
525546,B,1.0
525547,C,1.0
525548,D,1.0
525549,E,1.0
525550,A,1.0
525551,B,1.0
525552,C,1.0
525553,D,1.0
525554,E,1.0
525555,A,1.0
525556,B,1.0
525557,C,1.0
525558,D,1.0
525559,E,1.0
525560,A,1.0
525561,B,1.0
525562,C,1.0
525563,D,1.0
525564,E,1.0
525565,A,1.0
525566,B,1.0
525567,C,1.0
525568,D,1.0
525569,E,1.0
525570,A,1.0
525571,B,1.0
525572,C,1.0
525573,D,1.0
525574,E,1.0
525575,A,1.0
525576,B,1.0
525577,C,1.0
525578,D,1.0
525579,E,1.0
525580,A,1.0
525581,B,1.0
525582,C,1.0
525583,D,1.0
525584,E,1.0
525585,A,1.0
525586,B,1.0
525587,C,1.0
525588,D,1.0
525589,E,1.0
525590,A,1.0
525591,B,1.0
525592,C,1.0
525593,D,1.0
525594,E,1.0
525595,A,1.0
525596,B,1.0
525597,C,1.0
525598,D,1.0
525599,E,1.0
525600,A,1.0
525601,B,1.0
525602,C,1.0
525603,D,1.0
525604,E,1.0
525605,A,1.0
525606,B,1.0
525607,C,1.0
525608,D,1.0
525609,E,1.0
525610,A,1.0
525611,B,1.0
525612,C,1.0
525613,D,1.0
525614,E,1.0
525615,A,1.0
525616,B,1.0
525617,C,1.0
525618,D,1.0
525619,E,1.0
525620,A,1.0
525621,B,1.0
525622,C,1.0
525623,D,1.0
525624,E,1.0
525625,A,1.0
525626,B,1.0
525627,C,1.0
525628,D,1.0
525629,E,1.0
525630,A,1.0
525631,B,1.0
525632,C,1.0
525633,D,1.0
525634,E,1.0
525635,A,1.0
525636,B,1.0
525637,C,1.0
525638,D,1.0
525639,E,1.0
525640,A,1.0
525641,B,1.0
525642,C,1.0
525643,D,1.0
525644,E,1.0
525645,A,1.0
525646,B,1.0
525647,C,1.0
525648,D,1.0
525649,E,1.0
525650,A,1.0
525651,B,1.0
525652,C,1.0
525653,D,1.0
525654,E,1.0
525655,A,1.0
525656,B,1.0
525657,C,1.0
525658,D,1.0
525659,E,1.0
525660,A,1.0
525661,B,1.0
525662,C,1.0
525663,D,1.0
525664,E,1.0
525665,A,1.0
525666,B,1.0
525667,C,1.0
525668,D,1.0
525669,E,1.0
525670,A,1.0
525671,B,1.0
525672,C,1.0
525673,D,1.0
525674,E,1.0
525675,A,1.0
525676,B,1.0
525677,C,1.0
525678,D,1.0
525679,E,1.0
525680,A,1.0
525681,B,1.0
525682,C,1.0
525683,D,1.0
525684,E,1.0
525685,A,1.0
525686,B,1.0
525687,C,1.0
525688,D,1.0
525689,E,1.0
525690,A,1.0
525691,B,1.0
525692,C,1.0
525693,D,1.0
525694,E,1.0
525695,A,1.0
525696,B,1.0
525697,C,1.0
525698,D,1.0
525699,E,1.0
525700,A,1.0
525701,B,1.0
525702,C,1.0
525703,D,1.0
525704,E,1.0
525705,A,1.0
525706,B,1.0
525707,C,1.0
525708,D,1.0
525709,E,1.0
525710,A,1.0
525711,B,1.0
525712,C,1.0
525713,D,1.0
525714,E,1.0
525715,A,1.0
525716,B,1.0
525717,C,1.0
525718,D,1.0
525719,E,1.0
525720,A,1.0
525721,B,1.0
525722,C,1.0
525723,D,1.0
525724,E,1.0
525725,A,1.0
525726,B,1.0
525727,C,1.0
525728,D,1.0
525729,E,1.0
525730,A,1.0
525731,B,1.0
525732,C,1.0
525733,D,1.0
525734,E,1.0
525735,A,1.0
525736,B,1.0
525737,C,1.0
525738,D,1.0
525739,E,1.0
525740,A,1.0
525741,B,1.0
525742,C,1.0
525743,D,1.0
525744,E,1.0
525745,A,1.0
525746,B,1.0
525747,C,1.0
525748,D,1.0
525749,E,1.0
525750,A,1.0
525751,B,1.0
525752,C,1.0
525753,D,1.0
525754,E,1.0
525755,A,1.0
525756,B,1.0
525757,C,1.0
525758,D,1.0
525759,E,1.0
525760,A,1.0
525761,B,1.0
525762,C,1.0
525763,D,1.0
525764,E,1.0
525765,A,1.0
525766,B,1.0
525767,C,1.0
525768,D,1.0
525769,E,1.0
525770,A,1.0
525771,B,1.0
525772,C,1.0
525773,D,1.0
525774,E,1.0
525775,A,1.0
525776,B,1.0
525777,C,1.0
525778,D,1.0
525779,E,1.0
525780,A,1.0
525781,B,1.0
525782,C,1.0
525783,D,1.0
525784,E,1.0
525785,A,1.0
525786,B,1.0
525787,C,1.0
525788,D,1.0
525789,E,1.0
525790,A,1.0
525791,B,1.0
525792,C,1.0
525793,D,1.0
525794,E,1.0
525795,A,1.0
525796,B,1.0
525797,C,1.0
525798,D,1.0
525799,E,1.0
525800,A,1.0
525801,B,1.0
525802,C,1.0
525803,D,1.0
525804,E,1.0
525805,A,1.0
525806,B,1.0
525807,C,1.0
525808,D,1.0
525809,E,1.0
525810,A,1.0
525811,B,1.0
525812,C,1.0
525813,D,1.0
525814,E,1.0
525815,A,1.0
525816,B,1.0
525817,C,1.0
525818,D,1.0
525819,E,1.0
525820,A,1.0
525821,B,1.0
525822,C,1.0
525823,D,1.0
525824,E,1.0
525825,A,1.0
525826,B,1.0
525827,C,1.0
525828,D,1.0
525829,E,1.0
525830,A,1.0
525831,B,1.0
525832,C,1.0
525833,D,1.0
525834,E,1.0
525835,A,1.0
525836,B,1.0
525837,C,1.0
525838,D,1.0
525839,E,1.0
525840,A,1.0
525841,B,1.0
525842,C,1.0
525843,D,1.0
525844,E,1.0
525845,A,1.0
525846,B,1.0
525847,C,1.0
525848,D,1.0
525849,E,1.0
525850,A,1.0
525851,B,1.0
525852,C,1.0
525853,D,1.0
525854,E,1.0
525855,A,1.0
525856,B,1.0
525857,C,1.0
525858,D,1.0
525859,E,1.0
525860,A,1.0
525861,B,1.0
525862,C,1.0
525863,D,1.0
525864,E,1.0
525865,A,1.0
525866,B,1.0
525867,C,1.0
525868,D,1.0
525869,E,1.0
525870,A,1.0
525871,B,1.0
525872,C,1.0
525873,D,1.0
525874,E,1.0
525875,A,1.0
525876,B,1.0
525877,C,1.0
525878,D,1.0
525879,E,1.0
525880,A,1.0
525881,B,1.0
525882,C,1.0
525883,D,1.0
525884,E,1.0
525885,A,1.0
525886,B,1.0
525887,C,1.0
525888,D,1.0
525889,E,1.0
525890,A,1.0
525891,B,1.0
525892,C,1.0
525893,D,1.0
525894,E,1.0
525895,A,1.0
525896,B,1.0
525897,C,1.0
525898,D,1.0
525899,E,1.0
525900,A,1.0
525901,B,1.0
525902,C,1.0
525903,D,1.0
525904,E,1.0
525905,A,1.0
525906,B,1.0
525907,C,1.0
525908,D,1.0
525909,E,1.0
525910,A,1.0
525911,B,1.0
525912,C,1.0
525913,D,1.0
525914,E,1.0
525915,A,1.0
525916,B,1.0
525917,C,1.0
525918,D,1.0
525919,E,1.0
525920,A,1.0
525921,B,1.0
525922,C,1.0
525923,D,1.0
525924,E,1.0
525925,A,1.0
525926,B,1.0
525927,C,1.0
525928,D,1.0
525929,E,1.0
525930,A,1.0
525931,B,1.0
525932,C,1.0
525933,D,1.0
525934,E,1.0
525935,A,1.0
525936,B,1.0
525937,C,1.0
525938,D,1.0
525939,E,1.0
525940,A,1.0
525941,B,1.0
525942,C,1.0
525943,D,1.0
525944,E,1.0
525945,A,1.0
525946,B,1.0
525947,C,1.0
525948,D,1.0
525949,E,1.0
525950,A,1.0
525951,B,1.0
525952,C,1.0
525953,D,1.0
525954,E,1.0
525955,A,1.0
525956,B,1.0
525957,C,1.0
525958,D,1.0
525959,E,1.0
525960,A,1.0
525961,B,1.0
525962,C,1.0
525963,D,1.0
525964,E,1.0
525965,A,1.0
525966,B,1.0
525967,C,1.0
525968,D,1.0
525969,E,1.0
525970,A,1.0
525971,B,1.0
525972,C,1.0
525973,D,1.0
525974,E,1.0
525975,A,1.0
525976,B,1.0
525977,C,1.0
525978,D,1.0
525979,E,1.0
525980,A,1.0
525981,B,1.0
525982,C,1.0
525983,D,1.0
525984,E,1.0
525985,A,1.0
525986,B,1.0
525987,C,1.0
525988,D,1.0
525989,E,1.0
525990,A,1.0
525991,B,1.0
525992,C,1.0
525993,D,1.0
525994,E,1.0
525995,A,1.0
525996,B,1.0
525997,C,1.0
525998,D,1.0
525999,E,1.0
526000,A,1.0
526001,B,1.0
526002,C,1.0
526003,D,1.0
526004,E,1.0
526005,A,1.0
526006,B,1.0
526007,C,1.0
526008,D,1.0
526009,E,1.0
526010,A,1.0
526011,B,1.0
526012,C,1.0
526013,D,1.0
526014,E,1.0
526015,A,1.0
526016,B,1.0
526017,C,1.0
526018,D,1.0
526019,E,1.0
526020,A,1.0
526021,B,1.0
526022,C,1.0
526023,D,1.0
526024,E,1.0
526025,A,1.0
526026,B,1.0
526027,C,1.0
526028,D,1.0
526029,E,1.0
526030,A,1.0
526031,B,1.0
526032,C,1.0
526033,D,1.0
526034,E,1.0
526035,A,1.0
526036,B,1.0
526037,C,1.0
526038,D,1.0
526039,E,1.0
526040,A,1.0
526041,B,1.0
526042,C,1.0
526043,D,1.0
526044,E,1.0
526045,A,1.0
526046,B,1.0
526047,C,1.0
526048,D,1.0
526049,E,1.0
526050,A,1.0
526051,B,1.0
526052,C,1.0
526053,D,1.0
526054,E,1.0
526055,A,1.0
526056,B,1.0
526057,C,1.0
526058,D,1.0
526059,E,1.0
526060,A,1.0
526061,B,1.0
526062,C,1.0
526063,D,1.0
526064,E,1.0
526065,A,1.0
526066,B,1.0
526067,C,1.0
526068,D,1.0
526069,E,1.0
526070,A,1.0
526071,B,1.0
526072,C,1.0
526073,D,1.0
526074,E,1.0
526075,A,1.0
526076,B,1.0
526077,C,1.0
526078,D,1.0
526079,E,1.0
526080,A,1.0
526081,B,1.0
526082,C,1.0
526083,D,1.0
526084,E,1.0
526085,A,1.0
526086,B,1.0
526087,C,1.0
526088,D,1.0
526089,E,1.0
526090,A,1.0
526091,B,1.0
526092,C,1.0
526093,D,1.0
526094,E,1.0
526095,A,1.0
526096,B,1.0
526097,C,1.0
526098,D,1.0
526099,E,1.0
526100,A,1.0
526101,B,1.0
526102,C,1.0
526103,D,1.0
526104,E,1.0
526105,A,1.0
526106,B,1.0
526107,C,1.0
526108,D,1.0
526109,E,1.0
526110,A,1.0
526111,B,1.0
526112,C,1.0
526113,D,1.0
526114,E,1.0
526115,A,1.0
526116,B,1.0
526117,C,1.0
526118,D,1.0
526119,E,1.0
526120,A,1.0
526121,B,1.0
526122,C,1.0
526123,D,1.0
526124,E,1.0
526125,A,1.0
526126,B,1.0
526127,C,1.0
526128,D,1.0
526129,E,1.0
526130,A,1.0
526131,B,1.0
526132,C,1.0
526133,D,1.0
526134,E,1.0
526135,A,1.0
526136,B,1.0
526137,C,1.0
526138,D,1.0
526139,E,1.0
526140,A,1.0
526141,B,1.0
526142,C,1.0
526143,D,1.0
526144,E,1.0
526145,A,1.0
526146,B,1.0
526147,C,1.0
526148,D,1.0
526149,E,1.0
526150,A,1.0
526151,B,1.0
526152,C,1.0
526153,D,1.0
526154,E,1.0
526155,A,1.0
526156,B,1.0
526157,C,1.0
526158,D,1.0
526159,E,1.0
526160,A,1.0
526161,B,1.0
526162,C,1.0
526163,D,1.0
526164,E,1.0
526165,A,1.0
526166,B,1.0
526167,C,1.0
526168,D,1.0
526169,E,1.0
526170,A,1.0
526171,B,1.0
526172,C,1.0
526173,D,1.0
526174,E,1.0
526175,A,1.0
526176,B,1.0
526177,C,1.0
526178,D,1.0
526179,E,1.0
526180,A,1.0
526181,B,1.0
526182,C,1.0
526183,D,1.0
526184,E,1.0
526185,A,1.0
526186,B,1.0
526187,C,1.0
526188,D,1.0
526189,E,1.0
526190,A,1.0
526191,B,1.0
526192,C,1.0
526193,D,1.0
526194,E,1.0
526195,A,1.0
526196,B,1.0
526197,C,1.0
526198,D,1.0
526199,E,1.0
526200,A,1.0
526201,B,1.0
526202,C,1.0
526203,D,1.0
526204,E,1.0
526205,A,1.0
526206,B,1.0
526207,C,1.0
526208,D,1.0
526209,E,1.0
526210,A,1.0
526211,B,1.0
526212,C,1.0
526213,D,1.0
526214,E,1.0
526215,A,1.0
526216,B,1.0
526217,C,1.0
526218,D,1.0
526219,E,1.0
526220,A,1.0
526221,B,1.0
526222,C,1.0
526223,D,1.0
526224,E,1.0
526225,A,1.0
526226,B,1.0
526227,C,1.0
526228,D,1.0
526229,E,1.0
526230,A,1.0
526231,B,1.0
526232,C,1.0
526233,D,1.0
526234,E,1.0
526235,A,1.0
526236,B,1.0
526237,C,1.0
526238,D,1.0
526239,E,1.0
526240,A,1.0
526241,B,1.0
526242,C,1.0
526243,D,1.0
526244,E,1.0
526245,A,1.0
526246,B,1.0
526247,C,1.0
526248,D,1.0
526249,E,1.0
526250,A,1.0
526251,B,1.0
526252,C,1.0
526253,D,1.0
526254,E,1.0
526255,A,1.0
526256,B,1.0
526257,C,1.0
526258,D,1.0
526259,E,1.0
526260,A,1.0
526261,B,1.0
526262,C,1.0
526263,D,1.0
526264,E,1.0
526265,A,1.0
526266,B,1.0
526267,C,1.0
526268,D,1.0
526269,E,1.0
526270,A,1.0
526271,B,1.0
526272,C,1.0
526273,D,1.0
526274,E,1.0
526275,A,1.0
526276,B,1.0
526277,C,1.0
526278,D,1.0
526279,E,1.0
526280,A,1.0
526281,B,1.0
526282,C,1.0
526283,D,1.0
526284,E,1.0
526285,A,1.0
526286,B,1.0
526287,C,1.0
526288,D,1.0
526289,E,1.0
526290,A,1.0
526291,B,1.0
526292,C,1.0
526293,D,1.0
526294,E,1.0
526295,A,1.0
526296,B,1.0
526297,C,1.0
526298,D,1.0
526299,E,1.0
526300,A,1.0
526301,B,1.0
526302,C,1.0
526303,D,1.0
526304,E,1.0
526305,A,1.0
526306,B,1.0
526307,C,1.0
526308,D,1.0
526309,E,1.0
526310,A,1.0
526311,B,1.0
526312,C,1.0
526313,D,1.0
526314,E,1.0
526315,A,1.0
526316,B,1.0
526317,C,1.0
526318,D,1.0
526319,E,1.0
526320,A,1.0
526321,B,1.0
526322,C,1.0
526323,D,1.0
526324,E,1.0
526325,A,1.0
526326,B,1.0
526327,C,1.0
526328,D,1.0
526329,E,1.0
526330,A,1.0
526331,B,1.0
526332,C,1.0
526333,D,1.0
526334,E,1.0
526335,A,1.0
526336,B,1.0
526337,C,1.0
526338,D,1.0
526339,E,1.0
526340,A,1.0
526341,B,1.0
526342,C,1.0
526343,D,1.0
526344,E,1.0
526345,A,1.0
526346,B,1.0
526347,C,1.0
526348,D,1.0
526349,E,1.0
526350,A,1.0
526351,B,1.0
526352,C,1.0
526353,D,1.0
526354,E,1.0
526355,A,1.0
526356,B,1.0
526357,C,1.0
526358,D,1.0
526359,E,1.0
526360,A,1.0
526361,B,1.0
526362,C,1.0
526363,D,1.0
526364,E,1.0
526365,A,1.0
526366,B,1.0
526367,C,1.0
526368,D,1.0
526369,E,1.0
526370,A,1.0
526371,B,1.0
526372,C,1.0
526373,D,1.0
526374,E,1.0
526375,A,1.0
526376,B,1.0
526377,C,1.0
526378,D,1.0
526379,E,1.0
526380,A,1.0
526381,B,1.0
526382,C,1.0
526383,D,1.0
526384,E,1.0
526385,A,1.0
526386,B,1.0
526387,C,1.0
526388,D,1.0
526389,E,1.0
526390,A,1.0
526391,B,1.0
526392,C,1.0
526393,D,1.0
526394,E,1.0
526395,A,1.0
526396,B,1.0
526397,C,1.0
526398,D,1.0
526399,E,1.0
526400,A,1.0
526401,B,1.0
526402,C,1.0
526403,D,1.0
526404,E,1.0
526405,A,1.0
526406,B,1.0
526407,C,1.0
526408,D,1.0
526409,E,1.0
526410,A,1.0
526411,B,1.0
526412,C,1.0
526413,D,1.0
526414,E,1.0
526415,A,1.0
526416,B,1.0
526417,C,1.0
526418,D,1.0
526419,E,1.0
526420,A,1.0
526421,B,1.0
526422,C,1.0
526423,D,1.0
526424,E,1.0
526425,A,1.0
526426,B,1.0
526427,C,1.0
526428,D,1.0
526429,E,1.0
526430,A,1.0
526431,B,1.0
526432,C,1.0
526433,D,1.0
526434,E,1.0
526435,A,1.0
526436,B,1.0
526437,C,1.0
526438,D,1.0
526439,E,1.0
526440,A,1.0
526441,B,1.0
526442,C,1.0
526443,D,1.0
526444,E,1.0
526445,A,1.0
526446,B,1.0
526447,C,1.0
526448,D,1.0
526449,E,1.0
526450,A,1.0
526451,B,1.0
526452,C,1.0
526453,D,1.0
526454,E,1.0
526455,A,1.0
526456,B,1.0
526457,C,1.0
526458,D,1.0
526459,E,1.0
526460,A,1.0
526461,B,1.0
526462,C,1.0
526463,D,1.0
526464,E,1.0
526465,A,1.0
526466,B,1.0
526467,C,1.0
526468,D,1.0
526469,E,1.0
526470,A,1.0
526471,B,1.0
526472,C,1.0
526473,D,1.0
526474,E,1.0
526475,A,1.0
526476,B,1.0
526477,C,1.0
526478,D,1.0
526479,E,1.0
526480,A,1.0
526481,B,1.0
526482,C,1.0
526483,D,1.0
526484,E,1.0
526485,A,1.0
526486,B,1.0
526487,C,1.0
526488,D,1.0
526489,E,1.0
526490,A,1.0
526491,B,1.0
526492,C,1.0
526493,D,1.0
526494,E,1.0
526495,A,1.0
526496,B,1.0
526497,C,1.0
526498,D,1.0
526499,E,1.0
526500,A,1.0
526501,B,1.0
526502,C,1.0
526503,D,1.0
526504,E,1.0
526505,A,1.0
526506,B,1.0
526507,C,1.0
526508,D,1.0
526509,E,1.0
526510,A,1.0
526511,B,1.0
526512,C,1.0
526513,D,1.0
526514,E,1.0
526515,A,1.0
526516,B,1.0
526517,C,1.0
526518,D,1.0
526519,E,1.0
526520,A,1.0
526521,B,1.0
526522,C,1.0
526523,D,1.0
526524,E,1.0
526525,A,1.0
526526,B,1.0
526527,C,1.0
526528,D,1.0
526529,E,1.0
526530,A,1.0
526531,B,1.0
526532,C,1.0
526533,D,1.0
526534,E,1.0
526535,A,1.0
526536,B,1.0
526537,C,1.0
526538,D,1.0
526539,E,1.0
526540,A,1.0
526541,B,1.0
526542,C,1.0
526543,D,1.0
526544,E,1.0
526545,A,1.0
526546,B,1.0
526547,C,1.0
526548,D,1.0
526549,E,1.0
526550,A,1.0
526551,B,1.0
526552,C,1.0
526553,D,1.0
526554,E,1.0
526555,A,1.0
526556,B,1.0
526557,C,1.0
526558,D,1.0
